entidad,delitos,cauptrtt,cauptr1,cauptr2,cauptr3,cauptr4,cauptr5,cauptr6
"29",20100,"4","1","0","","3","0",""
"29",20200,"0","0","0","","0","0",""
"29",20300,"18","17","1","","0","0",""
"29",20400,"0","0","0","","0","0",""
"29",20500,"0","0","0","","0","0",""
"29",20600,"14","13","NSS","1","0","0",""
"29",20601,"NSS","NSS","NSS","","0","0",""
"29",20602,"NSS","NSS","NSS","","0","0",""
"29",20603,"NSS","NSS","NSS","","0","0",""
"29",20604,"NSS","NSS","NSS","","0","0",""
"29",20609,"3","2","NSS","1","0","0",""
"29",20699,"11","11","","","","",""
"29",20900,"0","0","0","","0","0",""
"29",30100,"16","12","NSS","1","NSS","NSS","3"
"29",30200,"0","0","0","","0","0",""
"29",30300,"0","0","0","","0","0",""
"29",30400,"20","18","1","","1","0",""
"29",30500,"1","1","0","","0","0",""
"29",30600,"0","0","0","","0","0",""
"29",30700,"0","0","0","","0","0",""
"29",30900,"10","10","0","","0","0",""
"29",40100,"236","211","2","","23","0",""
"29",40101,"NSS","NSS","NSS","","NSS","0",""
"29",40102,"5","4","NSS","","1","0",""
"29",40103,"11","6","NSS","","5","0",""
"29",40104,"1","1","NSS","","NSS","0",""
"29",40105,"NSS","NSS","NSS","","NSS","0",""
"29",40106,"1","1","NSS","","NSS","0",""
"29",40107,"NSS","NSS","NSS","","NSS","0",""
"29",40108,"1","NSS","NSS","","1","0",""
"29",40109,"2","1","NSS","","1","0",""
"29",40110,"NSS","NSS","NSS","","NSS","0",""
"29",40111,"2","NSS","NSS","","2","0",""
"29",40112,"NSS","NSS","NSS","","NSS","0",""
"29",40113,"17","6","NSS","","11","0",""
"29",40114,"25","25","NSS","","NSS","0",""
"29",40115,"NSS","NSS","NSS","","NSS","0",""
"29",40116,"NSS","NSS","NSS","","NSS","0",""
"29",40119,"NSS","NSS","NSS","","NSS","0",""
"29",40199,"171","167","2","","2","",""
"29",40200,"0","0","0","","0","0",""
"29",40300,"125","120","NSS","1","NSS","NSS","4"
"29",40400,"54","53","0","","1","0",""
"29",40500,"11","11","0","","0","0",""
"29",40501,"NSS","NSS","0","","0","0",""
"29",40509,"NSS","NSS","0","","0","0",""
"29",40599,"11","11","","","","",""
"29",40600,"204","187","1","","14","NSS","2"
"29",40700,"69","59","NSS","10","0","0",""
"29",40900,"0","0","0","","0","0",""
"29",50100,"6","1","0","","4","NSS","1"
"29",50200,"151","146","1","","3","NSS","1"
"29",50900,"0","0","0","","0","0",""
"29",60100,"1","1","0","","0","0",""
"29",60101,"0","0","0","","0","0",""
"29",60102,"0","0","0","","0","0",""
"29",60103,"0","0","0","","0","0",""
"29",60104,"1","1","0","","0","0",""
"29",60105,"0","0","0","","0","0",""
"29",60106,"0","0","0","","0","0",""
"29",60109,"0","0","0","","0","0",""
"29",60199,"","","","","","",""
"29",60200,"0","0","0","","0","0",""
"29",60201,"0","0","0","","0","0",""
"29",60202,"0","0","0","","0","0",""
"29",60203,"0","0","0","","0","0",""
"29",60209,"0","0","0","","0","0",""
"29",60299,"","","","","","",""
"29",60300,"0","0","0","","0","0",""
"29",60400,"0","0","0","","0","0",""
"29",60900,"0","0","0","","0","0",""
"29",70100,"15","15","0","","0","0",""
"29",70101,"1","1","0","","0","0",""
"29",70102,"NSS","NSS","0","","0","0",""
"29",70103,"NSS","NSS","0","","0","0",""
"29",70104,"NSS","NSS","0","","0","0",""
"29",70109,"NSS","NSS","0","","0","0",""
"29",70199,"14","14","","","","",""
"29",70200,"0","0","0","","0","0",""
"29",70201,"0","0","0","","0","0",""
"29",70202,"0","0","0","","0","0",""
"29",70203,"0","0","0","","0","0",""
"29",70204,"0","0","0","","0","0",""
"29",70205,"0","0","0","","0","0",""
"29",70206,"0","0","0","","0","0",""
"29",70209,"0","0","0","","0","0",""
"29",70299,"","","","","","",""
"29",70300,"2","2","0","","0","0",""
"29",70400,"0","0","0","","0","0",""
"29",70500,"0","0","0","","0","0",""
"29",70600,"0","0","0","","0","0",""
"29",70900,"12","12","0","","0","0",""
"29",80100,"118","111","1","","5","NSS","1"
"29",80101,"118","111","1","","5","NSS","1"
"29",80102,"0","0","0","","0","0",""
"29",80103,"0","0","0","","0","0",""
"29",80104,"0","0","0","","0","0",""
"29",80105,"0","0","0","","0","0",""
"29",80106,"0","0","0","","0","0",""
"29",80107,"0","0","0","","0","0",""
"29",80109,"0","0","0","","0","0",""
"29",80199,"","","","","","",""
"29",80200,"0","0","0","","0","0",""
"29",80201,"0","0","0","","0","0",""
"29",80209,"0","0","0","","0","0",""
"29",80299,"","","","","","",""
"29",80300,"0","0","0","","0","0",""
"29",80400,"10","8","0","","2","0",""
"29",80900,"55","54","0","","1","0",""
"29",90100,"23","22","0","","NSS","NSS","1"
"29",90200,"8","7","0","","1","0",""
"29",90300,"18","16","0","","2","0",""
"29",90400,"13","13","0","","0","0",""
"29",90500,"7","7","0","","0","0",""
"29",90501,"NSS","NSS","0","","0","0",""
"29",90502,"NSS","NSS","0","","0","0",""
"29",90503,"NSS","NSS","0","","0","0",""
"29",90509,"NSS","NSS","0","","0","0",""
"29",90599,"7","7","","","","",""
"29",90600,"0","0","0","","0","0",""
"29",90700,"0","0","0","","0","0",""
"29",90701,"0","0","0","","0","0",""
"29",90709,"0","0","0","","0","0",""
"29",90799,"","","","","","",""
"29",90800,"0","0","0","","0","0",""
"29",90900,"0","0","0","","0","0",""
"29",91000,"0","0","0","","0","0",""
"29",91100,"0","0","0","","0","0",""
"29",91200,"3","3","0","","0","0",""
"29",91300,"0","0","0","","0","0",""
"29",91400,"0","0","0","","0","0",""
"29",91500,"0","0","0","","0","0",""
"29",91600,"0","0","0","","0","0",""
"29",91900,"146","139","7","","0","0",""
"29",999999,"","","","","","",""
"30",10100,"263","133","8","9","95","16","2"
"30",10200,"20","13","2","","5","0",""
"30",10300,"0","0","0","","0","0",""
"30",10400,"487","300","4","12","131","1","39"
"30",10900,"15","9","0","","3","3",""
"30",20100,"16","10","0","","4","1","1"
"30",20200,"3","2","0","","1","0",""
"30",20300,"87","67","NSS","1","15","NSS","4"
"30",20400,"0","0","0","","0","0",""
"30",20500,"33","22","0","","11","0",""
"30",20600,"236","145","NSS","2","88","NSS","1"
"30",20601,"2","2","0","","NSS","NSS",""
"30",20602,"14","10","0","","4","0",""
"30",20603,"NSS","NSS","NSS","","NSS","NSS",""
"30",20604,"13","NSS","NSS","","13","0",""
"30",20609,"NSS","NSS","NSS","","NSS","NSS",""
"30",20699,"207","133","","2","71","","1"
"30",20900,"0","0","0","","0","0",""
"30",30100,"56","38","0","","18","0",""
"30",30200,"5","3","0","","1","NSS","1"
"30",30300,"0","0","0","","0","0",""
"30",30400,"93","55","6","4","25","3",""
"30",30500,"3","0","0","","1","2",""
"30",30600,"9","3","0","","6","0",""
"30",30700,"0","0","0","","0","0",""
"30",30900,"233","160","NSS","2","61","NSS","10"
"30",40100,"624","454","14","30","109","4","13"
"30",40101,"NSS","NSS","NSS","","NSS","NSS",""
"30",40102,"20","11","0","","9","0",""
"30",40103,"112","75","2","11","19","NSS","5"
"30",40104,"3","3","0","","NSS","NSS",""
"30",40105,"5","5","0","","NSS","NSS",""
"30",40106,"1","1","0","","NSS","NSS",""
"30",40107,"2","2","0","","NSS","NSS",""
"30",40108,"NSS","NSS","NSS","","NSS","NSS",""
"30",40109,"NSS","NSS","NSS","","NSS","NSS",""
"30",40110,"4","4","0","","NSS","NSS",""
"30",40111,"NSS","NSS","NSS","","NSS","NSS",""
"30",40112,"NSS","NSS","NSS","","NSS","NSS",""
"30",40113,"35","19","4","1","10","1",""
"30",40114,"45","36","NSS","5","4","0",""
"30",40115,"6","6","0","","NSS","NSS",""
"30",40116,"NSS","NSS","NSS","","NSS","NSS",""
"30",40119,"1","NSS","NSS","","1","0",""
"30",40199,"390","292","8","13","66","3","8"
"30",40200,"0","0","0","","0","0",""
"30",40300,"339","270","12","10","26","NSS","21"
"30",40400,"54","48","0","","3","NSS","3"
"30",40500,"18","5","1","","11","NSS","1"
"30",40501,"NSS","NSS","NSS","","NSS","NSS",""
"30",40509,"NSS","NSS","NSS","","NSS","NSS",""
"30",40599,"18","5","1","","11","","1"
"30",40600,"337","240","1","13","66","NSS","17"
"30",40700,"362","258","12","24","42","NSS","26"
"30",40900,"28","11","0","","17","0",""
"30",50100,"328","227","1","3","77","NSS","20"
"30",50200,"390","284","1","29","56","NSS","20"
"30",50900,"7","7","0","","0","0",""
"30",60100,"5","2","0","","3","0",""
"30",60101,"1","1","0","","0","0",""
"30",60102,"0","0","0","","0","0",""
"30",60103,"1","1","0","","0","0",""
"30",60104,"0","0","0","","0","0",""
"30",60105,"0","0","0","","0","0",""
"30",60106,"0","0","0","","0","0",""
"30",60109,"3","0","0","","3","0",""
"30",60199,"","","","","","",""
"30",60200,"1","1","0","","0","0",""
"30",60201,"NSS","NSS","0","","0","0",""
"30",60202,"NSS","NSS","0","","0","0",""
"30",60203,"NSS","NSS","0","","0","0",""
"30",60209,"NSS","NSS","0","","0","0",""
"30",60299,"1","1","","","","",""
"30",60300,"84","74","0","","8","NSS","2"
"30",60400,"0","0","0","","0","0",""
"30",60900,"1","NSS","NSS","1","0","0",""
"30",70100,"17","9","0","","8","0",""
"30",70101,"1","0","0","","1","0",""
"30",70102,"4","4","0","","NSS","0",""
"30",70103,"NSS","NSS","0","","NSS","0",""
"30",70104,"NSS","NSS","0","","NSS","0",""
"30",70109,"NSS","NSS","0","","NSS","0",""
"30",70199,"12","5","","","7","",""
"30",70200,"0","0","0","","0","0",""
"30",70201,"0","0","0","","0","0",""
"30",70202,"0","0","0","","0","0",""
"30",70203,"0","0","0","","0","0",""
"30",70204,"0","0","0","","0","0",""
"30",70205,"0","0","0","","0","0",""
"30",70206,"0","0","0","","0","0",""
"30",70209,"0","0","0","","0","0",""
"30",70299,"","","","","","",""
"30",70300,"0","0","0","","0","0",""
"30",70400,"0","0","0","","0","0",""
"30",70500,"0","0","0","","0","0",""
"30",70600,"0","0","0","","0","0",""
"30",70900,"39","6","0","","33","0",""
"30",80100,"66","38","1","","27","0",""
"30",80101,"62","36","1","","25","0",""
"30",80102,"0","0","0","","0","0",""
"30",80103,"0","0","0","","0","0",""
"30",80104,"0","0","0","","0","0",""
"30",80105,"0","0","0","","0","0",""
"30",80106,"0","0","0","","0","0",""
"30",80107,"0","0","0","","0","0",""
"30",80109,"4","2","0","","2","0",""
"30",80199,"","","","","","",""
"30",80200,"0","0","0","","0","0",""
"30",80201,"0","0","0","","0","0",""
"30",80209,"0","0","0","","0","0",""
"30",80299,"","","","","","",""
"30",80300,"0","0","0","","0","0",""
"30",80400,"4","0","0","","4","0",""
"30",80900,"13","5","3","","5","0",""
"30",90100,"61","34","NSS","6","10","NSS","11"
"30",90200,"17","10","1","","6","0",""
"30",90300,"53","39","1","","11","NSS","2"
"30",90400,"23","21","0","","2","0",""
"30",90500,"4","0","0","","4","0",""
"30",90501,"NSS","0","0","","NSS","0",""
"30",90502,"NSS","0","0","","NSS","0",""
"30",90503,"NSS","0","0","","NSS","0",""
"30",90509,"NSS","0","0","","NSS","0",""
"30",90599,"4","","","","4","",""
"30",90600,"0","0","0","","0","0",""
"30",90700,"0","0","0","","0","0",""
"30",90701,"0","0","0","","0","0",""
"30",90709,"0","0","0","","0","0",""
"30",90799,"","","","","","",""
"30",90800,"0","0","0","","0","0",""
"30",90900,"0","0","0","","0","0",""
"30",91000,"0","0","0","","0","0",""
"30",91100,"0","0","0","","0","0",""
"30",91200,"30","6","NSS","2","14","NSS","8"
"30",91300,"0","0","0","","0","0",""
"30",91400,"0","0","0","","0","0",""
"30",91500,"0","0","0","","0","0",""
"30",91600,"0","0","0","","0","0",""
"30",91900,"189","140","NSS","3","38","NSS","8"
"30",999999,"","","","","","",""
"31",10100,"53","2","0","","48","3",""
"31",10200,"1","0","0","","1","0",""
"31",10300,"0","0","0","","0","0",""
"31",10400,"77","32","NSS","1","44","0",""
"31",10900,"6","6","0","","0","0",""
"31",20100,"9","0","0","","9","0",""
"31",20200,"0","0","0","","0","0",""
"31",20300,"2","0","0","","2","0",""
"31",20400,"0","0","0","","0","0",""
"31",20500,"0","0","0","","0","0",""
"31",20600,"0","0","0","","0","0",""
"31",20601,"0","0","0","","0","0",""
"31",20602,"0","0","0","","0","0",""
"31",20603,"0","0","0","","0","0",""
"31",20604,"0","0","0","","0","0",""
"31",20609,"0","0","0","","0","0",""
"31",20699,"","","","","","",""
"31",20900,"0","0","0","","0","0",""
"31",30100,"15","7","0","","8","0",""
"31",30200,"0","0","0","","0","0",""
"31",30300,"0","0","0","","0","0",""
"31",30400,"18","4","0","","8","6",""
"31",30500,"10","0","0","","8","2",""
"31",30600,"0","0","0","","0","0",""
"31",30700,"0","0","0","","0","0",""
"31",30900,"0","0","0","","0","0",""
"31",40100,"185","44","0","","139","2",""
"31",40101,"NSS","NSS","0","","NSS","NSS",""
"31",40102,"13","5","0","","8","0",""
"31",40103,"2","NSS","0","","2","0",""
"31",40104,"1","NSS","0","","1","0",""
"31",40105,"NSS","NSS","0","","NSS","NSS",""
"31",40106,"NSS","NSS","0","","NSS","NSS",""
"31",40107,"NSS","NSS","0","","NSS","NSS",""
"31",40108,"NSS","NSS","0","","NSS","NSS",""
"31",40109,"NSS","NSS","0","","NSS","NSS",""
"31",40110,"NSS","NSS","0","","NSS","NSS",""
"31",40111,"NSS","NSS","0","","NSS","NSS",""
"31",40112,"NSS","NSS","0","","NSS","NSS",""
"31",40113,"4","2","0","","2","0",""
"31",40114,"NSS","NSS","0","","NSS","NSS",""
"31",40115,"1","NSS","0","","1","0",""
"31",40116,"NSS","NSS","0","","NSS","NSS",""
"31",40119,"NSS","NSS","0","","NSS","NSS",""
"31",40199,"164","37","","","125","2",""
"31",40200,"0","0","0","","0","0",""
"31",40300,"102","69","1","7","25","0",""
"31",40400,"7","5","NSS","1","1","0",""
"31",40500,"2","NSS","NSS","2","0","0",""
"31",40501,"NSS","NSS","NSS","","0","0",""
"31",40509,"NSS","NSS","NSS","","0","0",""
"31",40599,"2","","","2","","",""
"31",40600,"61","26","NSS","1","34","0",""
"31",40700,"12","9","0","","3","0",""
"31",40900,"3","NSS","NSS","2","1","0",""
"31",50100,"12","9","0","","3","0",""
"31",50200,"139","114","1","3","20","NSS","1"
"31",50900,"0","0","0","","0","0",""
"31",60100,"10","6","NSS","1","3","0",""
"31",60101,"9","6","NSS","1","2","0",""
"31",60102,"0","0","0","","0","0",""
"31",60103,"0","0","0","","0","0",""
"31",60104,"0","0","0","","0","0",""
"31",60105,"0","0","0","","0","0",""
"31",60106,"0","0","0","","0","0",""
"31",60109,"1","0","0","","1","0",""
"31",60199,"","","","","","",""
"31",60200,"0","0","0","","0","0",""
"31",60201,"0","0","0","","0","0",""
"31",60202,"0","0","0","","0","0",""
"31",60203,"0","0","0","","0","0",""
"31",60209,"0","0","0","","0","0",""
"31",60299,"","","","","","",""
"31",60300,"0","0","0","","0","0",""
"31",60400,"0","0","0","","0","0",""
"31",60900,"0","0","0","","0","0",""
"31",70100,"66","0","0","","65","NSS","1"
"31",70101,"22","0","0","","22","0",""
"31",70102,"26","0","0","","25","NSS","1"
"31",70103,"6","0","0","","6","0",""
"31",70104,"NSS","0","0","","NSS","NSS",""
"31",70109,"4","0","0","","4","0",""
"31",70199,"8","","","","8","",""
"31",70200,"0","0","0","","0","0",""
"31",70201,"0","0","0","","0","0",""
"31",70202,"0","0","0","","0","0",""
"31",70203,"0","0","0","","0","0",""
"31",70204,"0","0","0","","0","0",""
"31",70205,"0","0","0","","0","0",""
"31",70206,"0","0","0","","0","0",""
"31",70209,"0","0","0","","0","0",""
"31",70299,"","","","","","",""
"31",70300,"0","0","0","","0","0",""
"31",70400,"5","0","0","","4","NSS","1"
"31",70500,"0","0","0","","0","0",""
"31",70600,"0","0","0","","0","0",""
"31",70900,"0","0","0","","0","0",""
"31",80100,"1","0","0","","1","0",""
"31",80101,"0","0","0","","0","0",""
"31",80102,"0","0","0","","0","0",""
"31",80103,"0","0","0","","0","0",""
"31",80104,"0","0","0","","0","0",""
"31",80105,"0","0","0","","0","0",""
"31",80106,"0","0","0","","0","0",""
"31",80107,"0","0","0","","0","0",""
"31",80109,"1","0","0","","1","0",""
"31",80199,"","","","","","",""
"31",80200,"0","0","0","","0","0",""
"31",80201,"0","0","0","","0","0",""
"31",80209,"0","0","0","","0","0",""
"31",80299,"","","","","","",""
"31",80300,"0","0","0","","0","0",""
"31",80400,"7","0","0","","7","0",""
"31",80900,"8","0","0","","8","0",""
"31",90100,"1","0","0","","1","0",""
"31",90200,"0","0","0","","0","0",""
"31",90300,"4","4","0","","0","0",""
"31",90400,"11","7","0","","4","0",""
"31",90500,"0","0","0","","0","0",""
"31",90501,"0","0","0","","0","0",""
"31",90502,"0","0","0","","0","0",""
"31",90503,"0","0","0","","0","0",""
"31",90509,"0","0","0","","0","0",""
"31",90599,"","","","","","",""
"31",90600,"0","0","0","","0","0",""
"31",90700,"0","0","0","","0","0",""
"31",90701,"0","0","0","","0","0",""
"31",90709,"0","0","0","","0","0",""
"31",90799,"","","","","","",""
"31",90800,"0","0","0","","0","0",""
"31",90900,"0","0","0","","0","0",""
"31",91000,"0","0","0","","0","0",""
"31",91100,"0","0","0","","0","0",""
"31",91200,"2","0","0","","2","0",""
"31",91300,"0","0","0","","0","0",""
"31",91400,"0","0","0","","0","0",""
"31",91500,"0","0","0","","0","0",""
"31",91600,"0","0","0","","0","0",""
"31",91900,"13","7","NSS","1","5","0",""
"31",999999,"","","","","","",""
"32",10100,"224","126","6","8","60","15","9"
"32",10200,"10","0","0","","7","1","2"
"32",10300,"2","2","0","","0","0",""
"32",10400,"762","443","NSS","23","260","NSS","36"
"32",10900,"53","8","2","2","38","1","2"
"32",20100,"50","19","9","1","18","NSS","3"
"32",20200,"1","0","0","","1","0",""
"32",20300,"9","7","0","","2","0",""
"32",20400,"0","0","0","","0","0",""
"32",20500,"0","0","0","","0","0",""
"32",20600,"141","62","0","","51","5","23"
"32",20601,"NSS","NSS","0","","NSS","NSS",""
"32",20602,"NSS","NSS","0","","NSS","NSS",""
"32",20603,"NSS","NSS","0","","NSS","NSS",""
"32",20604,"34","26","0","","7","NSS","1"
"32",20609,"NSS","NSS","0","","NSS","NSS",""
"32",20699,"107","36","","","44","5","22"
"32",20900,"0","0","0","","0","0",""
"32",30100,"5","0","0","","4","NSS","1"
"32",30200,"0","0","0","","0","0",""
"32",30300,"1","1","0","","0","0",""
"32",30400,"58","27","1","5","20","3","2"
"32",30500,"19","3","0","","14","1","1"
"32",30600,"2","2","0","","0","0",""
"32",30700,"0","0","0","","0","0",""
"32",30900,"0","0","0","","0","0",""
"32",40100,"739","371","1","18","294","12","43"
"32",40101,"NSS","NSS","NSS","","NSS","NSS",""
"32",40102,"11","NSS","NSS","","11","0",""
"32",40103,"3","NSS","NSS","","3","0",""
"32",40104,"2","NSS","NSS","","2","0",""
"32",40105,"2","NSS","NSS","","2","0",""
"32",40106,"NSS","NSS","NSS","","NSS","NSS",""
"32",40107,"NSS","NSS","NSS","","NSS","NSS",""
"32",40108,"NSS","NSS","NSS","","NSS","NSS",""
"32",40109,"NSS","NSS","NSS","","NSS","NSS",""
"32",40110,"NSS","NSS","NSS","","NSS","NSS",""
"32",40111,"1","NSS","NSS","","1","0",""
"32",40112,"NSS","NSS","NSS","","NSS","NSS",""
"32",40113,"17","NSS","NSS","","14","3",""
"32",40114,"99","76","1","1","18","2","1"
"32",40115,"NSS","NSS","NSS","","NSS","NSS",""
"32",40116,"NSS","NSS","NSS","","NSS","NSS",""
"32",40119,"NSS","NSS","NSS","","NSS","NSS",""
"32",40199,"604","295","","17","243","7","42"
"32",40200,"0","0","0","","0","0",""
"32",40300,"207","105","NSS","7","75","NSS","20"
"32",40400,"93","47","NSS","10","26","NSS","10"
"32",40500,"21","2","0","","18","NSS","1"
"32",40501,"NSS","NSS","0","","NSS","NSS",""
"32",40509,"NSS","NSS","0","","NSS","NSS",""
"32",40599,"21","2","","","18","","1"
"32",40600,"295","144","NSS","10","121","NSS","20"
"32",40700,"96","72","NSS","7","14","NSS","3"
"32",40900,"0","0","0","","0","0",""
"32",50100,"126","34","NSS","2","77","NSS","13"
"32",50200,"84","40","NSS","10","27","1","6"
"32",50900,"4","4","0","","0","0",""
"32",60100,"1","0","0","","NSS","NSS","1"
"32",60101,"0","0","0","","0","0",""
"32",60102,"0","0","0","","0","0",""
"32",60103,"0","0","0","","0","0",""
"32",60104,"1","0","0","","NSS","NSS","1"
"32",60105,"0","0","0","","0","0",""
"32",60106,"0","0","0","","0","0",""
"32",60109,"0","0","0","","0","0",""
"32",60199,"","","","","","",""
"32",60200,"0","0","0","","0","0",""
"32",60201,"0","0","0","","0","0",""
"32",60202,"0","0","0","","0","0",""
"32",60203,"0","0","0","","0","0",""
"32",60209,"0","0","0","","0","0",""
"32",60299,"","","","","","",""
"32",60300,"2","0","0","","1","NSS","1"
"32",60400,"0","0","0","","0","0",""
"32",60900,"0","0","0","","0","0",""
"32",70100,"56","8","0","","38","NSS","10"
"32",70101,"8","8","0","","NSS","NSS",""
"32",70102,"6","0","0","","6","0",""
"32",70103,"NSS","0","0","","NSS","NSS",""
"32",70104,"NSS","0","0","","NSS","NSS",""
"32",70109,"NSS","0","0","","NSS","NSS",""
"32",70199,"42","","","","32","","10"
"32",70200,"0","0","0","","0","0",""
"32",70201,"0","0","0","","0","0",""
"32",70202,"0","0","0","","0","0",""
"32",70203,"0","0","0","","0","0",""
"32",70204,"0","0","0","","0","0",""
"32",70205,"0","0","0","","0","0",""
"32",70206,"0","0","0","","0","0",""
"32",70209,"0","0","0","","0","0",""
"32",70299,"","","","","","",""
"32",70300,"24","0","0","","24","0",""
"32",70400,"31","16","NSS","1","11","NSS","3"
"32",70500,"0","0","0","","0","0",""
"32",70600,"0","0","0","","0","0",""
"32",70900,"0","0","0","","0","0",""
"32",80100,"17","12","NSS","2","3","0",""
"32",80101,"17","12","NSS","2","3","0",""
"32",80102,"0","0","0","","0","0",""
"32",80103,"0","0","0","","0","0",""
"32",80104,"0","0","0","","0","0",""
"32",80105,"0","0","0","","0","0",""
"32",80106,"0","0","0","","0","0",""
"32",80107,"0","0","0","","0","0",""
"32",80109,"0","0","0","","0","0",""
"32",80199,"","","","","","",""
"32",80200,"0","0","0","","0","0",""
"32",80201,"0","0","0","","0","0",""
"32",80209,"0","0","0","","0","0",""
"32",80299,"","","","","","",""
"32",80300,"0","0","0","","0","0",""
"32",80400,"2","0","0","","NSS","NSS","2"
"32",80900,"1","NSS","NSS","1","0","0",""
"32",90100,"25","4","NSS","3","16","NSS","2"
"32",90200,"15","5","NSS","2","7","NSS","1"
"32",90300,"39","38","0","","1","0",""
"32",90400,"25","25","0","","0","0",""
"32",90500,"1","1","0","","0","0",""
"32",90501,"NSS","NSS","0","","0","0",""
"32",90502,"NSS","NSS","0","","0","0",""
"32",90503,"NSS","NSS","0","","0","0",""
"32",90509,"NSS","NSS","0","","0","0",""
"32",90599,"1","1","","","","",""
"32",90600,"0","0","0","","0","0",""
"32",90700,"0","0","0","","0","0",""
"32",90701,"0","0","0","","0","0",""
"32",90709,"0","0","0","","0","0",""
"32",90799,"","","","","","",""
"32",90800,"0","0","0","","0","0",""
"32",90900,"0","0","0","","0","0",""
"32",91000,"0","0","0","","0","0",""
"32",91100,"0","0","0","","0","0",""
"32",91200,"3","2","NSS","1","0","0",""
"32",91300,"0","0","0","","0","0",""
"32",91400,"0","0","0","","0","0",""
"32",91500,"0","0","0","","0","0",""
"32",91600,"0","0","0","","0","0",""
"32",91900,"198","165","4","5","20","NSS","4"
"32",999999,"","","","","","",""
